name,type,country
"Haywood Oaks",Hamlet,England
"Hazel End",Hamlet,England
"Hazel Grove",Town,England
"Hazel Street",Hamlet,England
"Hazel Street",Hamlet,England
"Hazel Stub","Suburban Area",England
Hazelbank,Village,Scotland
Hazelbeach,Hamlet,Wales
"Hazelbury Bryan",Village,England
Hazeleigh,Hamlet,England
Hazeley,"Suburban Area",England
Hazeley,Village,England
"Hazeley Bottom",Village,England
Hazelgrove,"Suburban Area",England
Hazelhurst,"Suburban Area",England
Hazelhurst,"Suburban Area",England
Hazelhurst,"Suburban Area",England
Hazelslade,Village,England
"Hazelton Walls",Hamlet,Scotland
Hazelwood,Village,England
Hazelwood,Village,England
Hazlecross,Hamlet,England
Hazlemere,Village,England
Hazler,"Suburban Area",England
Hazlerigg,Village,England
"Hazles Cross",Hamlet,England
Hazleton,Village,England
Hazlewood,Hamlet,England
Hazon,Hamlet,England
Heacham,Village,England
"Head Crag","Suburban Area",England
"Head of Muir","Suburban Area",Scotland
"Headbourne Worthy",Village,England
Headcorn,Village,England
Headingley,"Suburban Area",England
"Headingley Hill","Suburban Area",England
Headington,"Suburban Area",England
"Headington Hill","Suburban Area",England
"Headington Quarry","Suburban Area",England
Headlam,Hamlet,England
Headland,Hamlet,England
"Headless Cross","Suburban Area",England
Headley,Village,England
Headley,Village,England
Headley,Village,England
"Headley Down",Village,England
"Headley Heath",Village,England
"Headley Park","Suburban Area",England
Headon,Hamlet,England
Heads,Hamlet,Scotland
"Heads Nook",Village,England
Headstone,"Suburban Area",England
Headwell,"Suburban Area",Scotland
"Heady Hill","Suburban Area",England
Heage,Village,England
Healaugh,Village,England
Healaugh,Village,England
"Heald Green","Other Settlement",England
"Healds Green",Village,England
Heale,Hamlet,England
Heale,Hamlet,England
Heale,Hamlet,England
Healey,Hamlet,England
Healey,Hamlet,England
Healey,"Suburban Area",England
Healey,"Suburban Area",England
Healing,Village,England
Heamoor,"Suburban Area",England
Heanish,"Other Settlement",Scotland
Heanor,Town,England
"Heanor Gate","Suburban Area",England
"Heanton Punchardon",Village,England
"Heap Bridge","Suburban Area",England
Heapey,Hamlet,England
Heapham,Village,England
"Hearnden Green",Hamlet,England
"Hearts Delight","Suburban Area",England
Heartsease,"Suburban Area",England
Heartsease,"Other Settlement",Wales
Heartsease,Hamlet,Wales
Heasandford,"Suburban Area",England
"Heasley Mill",Hamlet,England
Heaste,"Other Settlement",Scotland
Heath,Village,England
Heath,"Suburban Area",England
Heath,Village,England
Heath,Hamlet,England
Heath,"Suburban Area",Wales
"Heath Charnock",Village,England
"Heath End","Suburban Area",England
"Heath End",Hamlet,England
"Heath End",Hamlet,England
"Heath End","Suburban Area",England
"Heath End",Hamlet,England
"Heath End",Village,England
"Heath End","Suburban Area",England
"Heath End",Hamlet,England
"Heath End",Hamlet,England
"Heath End",Hamlet,England
"Heath End",Village,England
"Heath End","Suburban Area",England
"Heath Green",Hamlet,England
"Heath Hayes","Suburban Area",England
"Heath Hill",Hamlet,England
"Heath House",Village,England
"Heath Lanes",Village,England
"Heath Side","Suburban Area",England
"Heath Town","Suburban Area",England
"Heath and Reach",Village,England
Heathbrook,"Other Settlement",England
Heathcote,"Other Settlement",England
Heathcote,Hamlet,England
Heathcote,"Suburban Area",England
Heathencote,Hamlet,England
Heather,Village,England
"Heather View","Other Settlement",England
Heatherside,"Suburban Area",England
Heatherycleugh,Hamlet,England
Heathfield,"Suburban Area",England
Heathfield,Hamlet,England
Heathfield,Hamlet,England
Heathfield,Hamlet,England
Heathfield,"Suburban Area",England
Heathfield,Village,England
Heathfield,Hamlet,England
Heathfield,Village,England
Heathfield,Town,England
Heathfield,"Suburban Area",Scotland
"Heathfield Camp","Suburban Area",England
"Heathfield Village",Hamlet,England
Heathfields,"Suburban Area",England
Heathgates,"Suburban Area",England
Heathhall,Village,Scotland
Heathlane,Hamlet,England
Heathpark,"Suburban Area",England
Heathryfold,"Suburban Area",Scotland
Heathton,Hamlet,England
Heathtop,Hamlet,England
Heathwaite,Hamlet,England
Heathwaite,"Suburban Area",England
Heatley,Village,England
Heatley,"Other Settlement",England
Heaton,"Suburban Area",England
Heaton,Hamlet,England
Heaton,"Suburban Area",England
Heaton,"Suburban Area",England
Heaton,Hamlet,England
"Heaton Chapel","Suburban Area",England
"Heaton Grove","Suburban Area",England
"Heaton Mersey","Suburban Area",England
"Heaton Moor","Suburban Area",England
"Heaton Norris","Suburban Area",England
"Heaton Park","Suburban Area",England
Heaverham,Hamlet,England
Heaviley,"Suburban Area",England
Heavitree,"Suburban Area",England
Hebburn,Town,England
"Hebburn Hall Ponds","Suburban Area",England
"Hebburn New Town","Suburban Area",England
"Hebburn Row","Suburban Area",England
Hebden,Village,England
"Hebden Bridge",Town,England
"Hebing End",Hamlet,England
Hebron,Hamlet,England
Hebron,Hamlet,Wales
Hebron,"Other Settlement",Wales
Heck,Hamlet,Scotland
Heckfield,Village,England
"Heckfield Green",Village,England
Heckfordbridge,Hamlet,England
Heckingham,Hamlet,England
Heckington,Town,England
Heckmondwike,Town,England
Heddington,Village,England
"Heddington Wick",Hamlet,England
Heddle,Hamlet,Scotland
Heddon,Hamlet,England
Heddon-on-the-Wall,Village,England
Hedenham,Village,England
"Hedge End",Hamlet,England
"Hedge End",Town,England
Hedgefield,"Suburban Area",England
Hedgerley,Village,England
"Hedgerley Green",Hamlet,England
Hedging,Hamlet,England
"Hedley Hill",Hamlet,England
"Hedley on the Hill",Village,England
Hednesford,"Suburban Area",England
Hedon,Town,England
Hedsor,Village,England
Hedworth,"Suburban Area",England
Heelands,"Suburban Area",England
Heeley,"Suburban Area",England
"Hegdon Hill","Other Settlement",England
"Heggatt Street",Hamlet,England
Heggerscales,Hamlet,England
"Heigham Grove","Suburban Area",England
Heighington,Village,England
Heighington,Village,England
Heighley,Hamlet,England
Height,"Suburban Area",England
Heightington,"Other Settlement",England
"Heighton Street",Hamlet,England
Heiton,Village,Scotland
Helbeck,Hamlet,England
Hele,Hamlet,England
Hele,Village,England
Hele,Village,England
Hele,Hamlet,England
Hele,"Suburban Area",England
Hele,Hamlet,England
Hele,"Suburban Area",England
"Hele Lane","Other Settlement",England
Helensburgh,Town,Scotland
Helensfield,"Other Settlement",Scotland
Helford,Village,England
"Helford Passage",Village,England
Helhoughton,Village,England
"Helions Bumpstead",Village,England
"Hell Corner",Hamlet,England
Hellaby,Village,England
Helland,Hamlet,England
Helland,Village,England
Hellescott,Hamlet,England
Hellesdon,"Suburban Area",England
Hellidon,Village,England
Hellifield,Village,England
"Hellifield Green",Hamlet,England
Hellingly,Village,England
Hellington,Hamlet,England
"Hellington Corner",Hamlet,England
Hellister,Hamlet,Scotland
"Hellman's Cross",Hamlet,England
Helmcroft,"Suburban Area",England
Helmdon,Village,England
Helmingham,Hamlet,England
"Helmington Row",Village,England
Helmshore,"Suburban Area",England
Helmsley,Town,England
Helperby,Village,England
Helperthorpe,Village,England
Helpringham,Village,England
Helpston,Village,England
Helsby,Village,England
Helsey,"Other Settlement",England
Helston,Town,England
"Helston Water",Hamlet,England
Helstone,Village,England
Helton,Village,England
Helwith,"Other Settlement",England
Helygain,Village,Wales
Hemblington,Hamlet,England
"Hemblington Corner","Suburban Area",England
Hembridge,Hamlet,England
"Hemdean Bottom","Suburban Area",England
"Hemel Hempstead",Town,England
Hemerdon,Village,England
Hemford,Hamlet,England
Hemingbrough,Village,England
Hemingby,Village,England
Hemingfield,Village,England
"Hemingford Abbots",Village,England
"Hemingford Grey",Village,England
Hemingstone,Hamlet,England
Hemington,Village,England
Hemington,Hamlet,England
Hemington,Hamlet,England
Hemley,Hamlet,England
Hemlington,"Suburban Area",England
"Hemp Green",Hamlet,England
Hempholme,Hamlet,England
Hempnall,Village,England
"Hempnall Green",Village,England
Hempstead,Village,England
Hempstead,Hamlet,England
Hempstead,Village,England
Hempstead,"Suburban Area",England
Hempsted,"Suburban Area",England
Hempton,Village,England
Hempton,Village,England
"Hempton Wainhill",Hamlet,England
Hemsby,Village,England
Hemsted,Hamlet,England
Hemswell,Village,England
"Hemswell Cliff",Village,England
Hemsworth,Town,England
Hemsworth,"Suburban Area",England
Hemsworth,Hamlet,England
Hemyock,Village,England
"Hen Bentref Llandegfan",Village,Wales
Henbarns,Hamlet,England
Henbrook,Village,England
Henbury,Village,England
Henbury,"Suburban Area",England
Henbury,Village,England
Hendomen,Village,Wales
Hendon,"Suburban Area",England
Hendon,"Other Settlement",England
Hendra,Hamlet,England
Hendra,Village,England
Hendra,"Other Settlement",England
Hendra,"Other Settlement",England
"Hendra Croft",Hamlet,England
Hendre,Hamlet,England
Hendre,Hamlet,Wales
Hendre,Hamlet,Wales
Hendre,Hamlet,Wales
Hendredenny,"Suburban Area",Wales
Hendreforgan,Village,Wales
Hendrerwydd,Hamlet,Wales
Hendy,Village,Wales
Hendy-Gwyn,Town,Wales
Henfield,Hamlet,England
Henfield,Village,England
Henford,Hamlet,England
"Henfords Marsh",Hamlet,England
Henfynyw,Village,Wales
"Hengistbury Head","Suburban Area",England
Hengoed,Village,England
Hengoed,"Other Settlement",Wales
Hengoed,"Suburban Area",Wales
Hengrave,Hamlet,England
Hengrave,Village,England
Hengrove,"Suburban Area",England
Henham,Village,England
Henhurst,Hamlet,England
Henlade,"Suburban Area",England
Henleaze,"Suburban Area",England
Henley,Hamlet,England
Henley,"Suburban Area",England
Henley,Hamlet,England
Henley,Village,England
Henley,Hamlet,England
Henley,Hamlet,England
Henley,Hamlet,England
Henley,Hamlet,England
Henley,Hamlet,England
Henley,Village,England
"Henley Common","Other Settlement",England
"Henley Green","Suburban Area",England
"Henley Park","Other Settlement",England
"Henley Street",Village,England
"Henley's Down",Hamlet,England
Henley-in-Arden,Town,England
Henley-on-Thames,Town,England
Henllan,Hamlet,Wales
Henllan,Village,Wales
Henllan,Village,Wales
"Henllan Amgoed",Hamlet,Wales
Henllys,"Suburban Area",Wales
"Henllys Vale",Hamlet,Wales
Henlow,Village,England
Henmoor,"Suburban Area",England
Hennock,Village,England
"Henny Street",Hamlet,England
"Henry's Moat",Hamlet,Wales
Henryd,Village,Wales
Hensall,Village,England
Henshaw,Hamlet,England
Henshaw,"Suburban Area",England
Hensingham,"Suburban Area",England
Hensington,"Suburban Area",England
Henstead,Village,England
Hensting,Hamlet,England
Henstridge,Village,England
"Henstridge Ash","Suburban Area",England
"Henstridge Bowden",Hamlet,England
"Henstridge Marsh","Other Settlement",England
Henton,Village,England
Henton,Village,England
Henwood,Village,England
Henwood,Village,England
"Henwood Green","Suburban Area",England
Heogan,"Other Settlement",Scotland
"Heol Las","Suburban Area",Wales
"Heol Senni",Hamlet,Wales
Heol-ddu,Village,Wales
Heol-y-Cyw,Village,Wales
Heol-y-mynydd,Hamlet,Wales
Heolgerrig,"Suburban Area",Wales
Hepple,Hamlet,England
Hepscott,Village,England
"Hepscott Park",Hamlet,England
Heptonstall,Village,England
Hepworth,Village,England
Hepworth,Village,England
Herbrandston,Village,Wales
Herdings,"Suburban Area",England
Hereford,City,England
Heribost,Hamlet,Scotland
Heriot,Hamlet,Scotland
Heriot,Village,Scotland
"Herland Croft","Other Settlement",England
Hermiston,Village,Scotland
"Hermit Hole","Suburban Area",England
Hermitage,Village,England
Hermitage,Village,England
"Hermitage Green",Hamlet,England
Hermon,Village,Wales
Hermon,Hamlet,Wales
Hermon,Village,Wales
Herne,Village,England
"Herne Bay",Town,England
"Herne Common",Village,England
"Herne Hill","Suburban Area",England
"Herne Pound",Village,England
Herner,"Other Settlement",England
Hernhill,Village,England
Herniss,Hamlet,England
Hernston,Hamlet,Wales
Herodsfoot,Village,England
"Heron Cross","Suburban Area",England
"Heron Hill","Suburban Area",England
"Heron's Ghyll",Hamlet,England
Heronden,Hamlet,England
Heronfield,"Other Settlement",England
Herongate,Village,England
Heronsford,Hamlet,Scotland
Heronsgate,"Suburban Area",England
Herra,Hamlet,Scotland
Herriard,Hamlet,England
Herringfleet,Hamlet,England
Herringswell,Village,England
Herringthorpe,"Suburban Area",England
Hersden,Village,England
Hersham,Hamlet,England
Hersham,Village,England
Herstmonceux,Village,England
Herston,"Suburban Area",England
Herston,"Other Settlement",Scotland
Hertburn,"Suburban Area",England
Hertford,Town,England
"Hertford Heath",Village,England
Hertingfordbury,Village,England
"Hesket Newmarket",Village,England
"Hesketh Bank",Village,England
"Hesketh Lane",Hamlet,England
"Heskin Green",Village,England
Hesleden,Village,England
Hesley,Hamlet,England
Heslington,Village,England
Hessay,Village,England
Hessenford,Village,England
Hessett,Village,England
Hessle,"Other Settlement",England
Hessle,Town,England
"Hessle Cliff","Suburban Area",England
"Hest Bank",Village,England
Hestaford,"Other Settlement",Scotland
"Hester's Way","Suburban Area",England
Hestingott,Hamlet,Scotland
Hestinsetter,"Other Settlement",Scotland
"Hestley Green",Hamlet,England
Heston,"Suburban Area",England
Hestwall,Hamlet,Scotland
Heswall,Town,England
Hethe,Village,England
"Hethelpit Cross",Hamlet,England
Hethersett,Village,England
Hethersgill,Village,England
"Hetherson Green",Hamlet,England
Hett,Village,England
Hetton,Village,England
"Hetton Downs","Suburban Area",England
"Hetton le Hill",Hamlet,England
Hetton-le-Hole,Town,England
Heugh,Hamlet,England
Heugh-head,Hamlet,Scotland
Heveningham,Village,England
Hever,Village,England
Heversham,Village,England
Hevingham,Village,England
"Hew Green",Hamlet,England
"Hewas Water",Hamlet,England
Hewelsfield,Hamlet,England
"Hewelsfield Common",Village,England
Hewish,Village,England
Hewish,Village,England
Heworth,"Suburban Area",England
Heworth,"Suburban Area",England
"Heworth Lane","Suburban Area",England
"Heworth Shore","Suburban Area",England
Hexham,Town,England
Hextable,Village,England
Hexthorpe,"Suburban Area",England
Hexton,Village,England
Hexworthy,Hamlet,England
Hey,"Suburban Area",England
Hey,Village,England
"Hey Head","Suburban Area",England
"Hey Houses","Suburban Area",England
Heybridge,"Suburban Area",England
Heybridge,"Suburban Area",England
"Heybridge Basin",Village,England
"Heybrook Bay",Village,England
Heydon,Hamlet,England
Heydon,Village,England
Heydour,Hamlet,England
Heylipol,"Other Settlement",Scotland
Heylor,Hamlet,Scotland
Heyope,Hamlet,Wales
Heyrod,"Suburban Area",England
Heysham,Town,England
Heyshaw,Hamlet,England
Heyshott,Village,England
"Heyshott Green",Hamlet,England
Heyside,"Suburban Area",England
Heytesbury,Village,England
Heythrop,Hamlet,England
Heywood,Town,England
Heywood,Village,England
Hibaldstow,Village,England
"Hibb's Green",Hamlet,England
Hickleton,Village,England
Hickling,Village,England
Hickling,Village,England
"Hickling Green","Suburban Area",England
"Hickling Heath","Suburban Area",England
"Hickling Pastures",Village,England
"Hickman's Hill",Hamlet,England
"Hickmans Green",Hamlet,England
"Hicks Forstal",Hamlet,England
Hickstead,"Other Settlement",England
"Hidcote Bartrim",Hamlet,England
"Hidcote Boyce",Hamlet,England
Hidebank,"Suburban Area",England
Higford,Hamlet,England
Higginshaw,"Suburban Area",England
"High Ackworth",Village,England
"High Balmalloch","Suburban Area",Scotland
"High Bankhill",Hamlet,England
"High Banton",Hamlet,Scotland
"High Barnes","Suburban Area",England
"High Beech",Village,England
"High Beechburn",Hamlet,England
"High Bentham",Town,England
"High Bickington",Village,England
"High Biggins",Hamlet,England
"High Blantyre","Suburban Area",Scotland
"High Bonnybridge","Suburban Area",Scotland
"High Borve","Suburban Area",Scotland
"High Bradfield",Village,England
"High Bradley",Hamlet,England
"High Braithwaite","Other Settlement",England
"High Bray",Hamlet,England
"High Brooms","Suburban Area",England
"High Brunthwaite",Hamlet,England
"High Bullen",Hamlet,England
"High Burnside","Suburban Area",Scotland
"High Buston",Hamlet,England
"High Callerton",Hamlet,England
"High Cark",Hamlet,England
